n_of_cases,st_add,lat,long,cluster_n,rec_cases_in_cluster,total_cases,date,month_num
2,cassia crescent (block 54),1.310057,103.884573,4,2,3,180702,7
3,jurong west street 65 (block 618),1.3414575,103.7003653,5,3,3,180702,7
1,lorong 20 geylang,1.3111948,103.8813428,6,1,3,180702,7
1,lorong 22 geylang,1.3121935,103.8822215,6,1,3,180702,7
1,lorong 20 geylang (#1 suites),1.3124748,103.8815441,6,1,3,180702,7
2,north bridge road (block 467),1.305223,103.862775,7,3,3,180702,7
1,north bridge road (block 468),1.3054722,103.8632483,7,3,3,180702,7
2,tampines street 12 (block 158),1.3513844,103.9458924,8,3,3,180702,7
1,tampines street 21 (block 248),1.351937,103.94713,8,3,3,180702,7
1,clementi avenue 5 (block 341),1.3190999,103.7690618,9,2,2,180702,7
1,clementi avenue 5 (block 381),1.3184765,103.7679856,9,2,2,180702,7
2,dunman road,1.3096192,103.8952609,10,2,2,180702,7
1,ho ching road (block 119),1.334777,103.724397,11,1,2,180702,7
1,yuan ching road (lakeside apartments),1.3359301,103.725568,11,1,2,180702,7
1,edgedale plains (block 109c),1.395182,103.909279,1,8,15,180709,7
2,edgedale plains (block 120a),1.3941872,103.9081417,1,8,15,180709,7
2,edgefield plains (block 112),1.3962889,103.907121,1,8,15,180709,7
2,edgefield plains (block 114),1.3961984,103.9074254,1,8,15,180709,7
2,edgefield plains (block 116),1.395244,103.906758,1,8,15,180709,7
4,edgefield plains (block 117),1.395671,103.906299,1,8,15,180709,7
2,edgefield plains (block 118),1.395987,103.906013,1,8,15,180709,7
1,nallur road,1.3123906,103.9324558,2,1,6,180709,7
1,nallur road (hua xin court),1.3112068,103.9333999,2,1,6,180709,7
1,upper east coast road,1.314864,103.940245,2,1,6,180709,7
3,upper east coast road (eastern lagoon),1.313156,103.933604,2,1,6,180709,7
1,cassia crescent (block 52),1.3106881,103.8851742,3,3,5,180709,7
4,cassia crescent (block 54),1.310057,103.884573,3,3,5,180709,7
4,jurong west street 65 (block 618),1.3414575,103.7003653,4,2,4,180709,7
1,choa chu kang north 5 (block 751),1.392366,103.747679,5,1,3,180709,7
1,choa chu kang north 5 (block 754),1.3922155,103.7466085,5,1,3,180709,7
1,choa chu kang north 5 (block 760),1.393151,103.7472453,5,1,3,180709,7
3,siglap road (mandarin gardens),1.307036,103.924388,6,2,3,180709,7
2,tampines street 12 (block 158),1.3513844,103.9458924,7,1,3,180709,7
1,tampines street 21 (block 248),1.351937,103.94713,7,1,3,180709,7
1,ang mo kio avenue 3 (block 343),1.3683799,103.849088,8,2,2,180709,7
1,ang mo kio avenue 3 (block 344),1.3679878,103.8491787,8,2,2,180709,7
1,evelyn road (residences @ evelyn),1.3155965,103.8394368,9,1,2,180709,7
1,gilstead road (gilstead two),1.3147635,103.8384155,9,1,2,180709,7
1,fernvale road (block 453c),1.393815,103.8750263,10,1,2,180709,7
1,sengkang west way (block 452a),1.394107,103.8741508,10,1,2,180709,7
1,redhill close (block 22),1.2866478,103.8179714,11,2,2,180709,7
1,redhill lane (block 83),1.287651,103.8159625,11,2,2,180709,7
1,edgedale plains (block 109c),1.395182,103.909279,1,1,17,180716,7
2,edgedale plains (block 120a),1.3941872,103.9081417,1,1,17,180716,7
1,edgefield plains (block 111),1.396765,103.906848,1,1,17,180716,7
2,edgefield plains (block 112),1.3962889,103.907121,1,1,17,180716,7
2,edgefield plains (block 114),1.3961984,103.9074254,1,1,17,180716,7
2,edgefield plains (block 116),1.395244,103.906758,1,1,17,180716,7
4,edgefield plains (block 117),1.395671,103.906299,1,1,17,180716,7
3,edgefield plains (block 118),1.395987,103.906013,1,1,17,180716,7
1,cassia crescent (block 52),1.3106881,103.8851742,2,2,6,180716,7
5,cassia crescent (block 54),1.310057,103.884573,2,2,6,180716,7
1,henderson road (block 91),1.2879399,103.8203129,3,2,5,180716,7
1,redhill close (block 22),1.2866478,103.8179714,3,2,5,180716,7
1,redhill close (block 89),1.2854623,103.8187732,3,2,5,180716,7
1,redhill lane,1.288099,103.8187299,3,2,5,180716,7
1,redhill lane (block 83),1.287651,103.8159625,3,2,5,180716,7
1,yishun avenue 7,1.4385474,103.8336561,4,4,5,180716,7
1,yishun avenue 7 (block 172),1.4367585,103.8310731,4,4,5,180716,7
1,yishun avenue 7 (block 173),1.4371095,103.8309491,4,4,5,180716,7
1,yishun ring road,1.4262107,103.8321623,4,4,5,180716,7
1,yishun street 11 (block 123),1.434619,103.8315959,4,4,5,180716,7
1,balestier road,1.3234575,103.8521005,5,2,3,180716,7
2,martaban road,1.3230722,103.8503722,5,2,3,180716,7
1,evelyn road (residences @ evelyn),1.3155965,103.8394368,6,1,2,180716,7
1,gilstead road (gilstead two),1.3147635,103.8384155,6,1,2,180716,7
2,tai seng link,1.3364609,103.8897913,7,1,2,180716,7
1,cassia crescent (block 52),1.3106881,103.8851742,1,1,7,180723,7
6,cassia crescent (block 54),1.310057,103.884573,1,1,7,180723,7
1,henderson road (block 91),1.2879399,103.8203129,2,1,6,180723,7
1,redhill close (block 14),1.2856356,103.8171657,2,1,6,180723,7
1,redhill close (block 22),1.2866478,103.8179714,2,1,6,180723,7
1,redhill close (block 89),1.2854623,103.8187732,2,1,6,180723,7
1,redhill lane,1.288099,103.8187299,2,1,6,180723,7
1,redhill lane (block 83),1.287651,103.8159625,2,1,6,180723,7
1,balestier road,1.3234575,103.8521005,3,1,3,180723,7
2,martaban road,1.3230722,103.8503722,3,1,3,180723,7
1,fajar road (block 406),1.3818859,103.7675227,4,1,3,180723,7
2,fajar road (block 407),1.381443,103.767912,4,1,3,180723,7
2,ang mo kio avenue 6 (block 633),1.3811927,103.8422719,5,2,2,180723,7
1,jurong west street 73 (block 748),1.347787,103.697728,6,1,2,180723,7
1,jurong west street 81 (block 854),1.347901,103.695938,6,1,2,180723,7
1,ang mo kio avenue 6,1.376227,103.8448093,1,4,4,180730,7
2,ang mo kio avenue 6 (block 633),1.3811927,103.8422719,1,4,4,180730,7
1,ang mo kio avenue 6 (block 636),1.3812171,103.8433188,1,4,4,180730,7
1,canberra crescent (block 130b),1.4443594,103.8320871,2,4,4,180730,7
2,canberra link,1.4470871,103.8273471,2,4,4,180730,7
1,canberra view,1.4433591,103.8324787,2,4,4,180730,7
1,tampines street 44 (block 463),1.3592463,103.9546441,3,3,4,180730,7
1,tampines street 44 (block 466),1.3597822,103.9541345,3,3,4,180730,7
2,tampines street 44 (block 467),1.3599753,103.9546897,3,3,4,180730,7
1,jelapang road (block 502),1.3840167,103.766708,4,1,2,180730,7
1,jelapang road (block 503),1.3844209,103.766537,4,1,2,180730,7
1,jelebu road,1.379763,103.7639804,5,2,2,180730,7
1,lompang road (block 177),1.380238,103.765222,5,2,2,180730,7
1,woodlands drive 75 (block 690b),1.4432608,103.8082591,6,1,2,180730,7
1,woodlands drive 75 (block 690c),1.4429678,103.8079058,6,1,2,180730,7
1,yishun avenue 7 (block 174),1.4374434,103.8318144,7,2,2,180730,7
1,yishun ring road (block 166),1.4362976,103.8314588,7,2,2,180730,7
1,canberra crescent (block 130b),1.4443594,103.8320871,1,1,6,180806,8
1,canberra crescent,1.4451794,103.8308611,1,1,6,180806,8
2,canberra link,1.4470871,103.8273471,1,1,6,180806,8
2,canberra view,1.4433591,103.8324787,1,1,6,180806,8
2,yishun avenue 7 (block 172),1.4367585,103.8310731,2,3,6,180806,8
1,yishun avenue 7 (block 174),1.4374434,103.8318144,2,3,6,180806,8
3,yishun ring road (block 166),1.4362976,103.8314588,2,3,6,180806,8
1,tampines street 44 (block 463),1.3592463,103.9546441,3,2,4,180806,8
1,tampines street 44 (block 466),1.3597822,103.9541345,3,2,4,180806,8
2,tampines street 44 (block 467),1.3599753,103.9546897,3,2,4,180806,8
1,cassia crescent (block 54),1.310057,103.884573,4,2,2,180806,8
1,cassia crescent (block 56),1.310349,103.88335,4,2,2,180806,8
1,kim tian place (block 120),1.2829258,103.8279207,5,2,2,180806,8
1,kim tian road (block 119d),1.282022,103.827962,5,2,2,180806,8
1,woodlands drive 75 (block 690b),1.4432608,103.8082591,6,1,2,180806,8
1,woodlands drive 75 (block 690c),1.4429678,103.8079058,6,1,2,180806,8
1,canberra crescent,1.4451794,103.8308611,1,2,8,180813,8
1,canberra crescent (block 130b),1.4443594,103.8320871,1,2,8,180813,8
4,canberra link,1.4470871,103.8273471,1,2,8,180813,8
2,canberra view,1.4433591,103.8324787,1,2,8,180813,8
1,tampines street 44 (block 463),1.3592463,103.9546441,2,3,7,180813,8
1,tampines street 44 (block 466),1.3597822,103.9541345,2,3,7,180813,8
2,tampines street 44 (block 467),1.3599753,103.9546897,2,3,7,180813,8
3,tampines street 44 (block 469),1.360326,103.954541,2,3,7,180813,8
2,yishun avenue 7 (block 172),1.4367585,103.8310731,3,2,7,180813,8
1,yishun avenue 7 (block 174),1.4374434,103.8318144,3,2,7,180813,8
4,yishun ring road (block 166),1.4362976,103.8314588,3,2,7,180813,8
2,redhill close (block 15),1.285916,103.817012,4,5,6,180813,8
3,redhill close (block 89),1.2854623,103.8187732,4,5,6,180813,8
1,redhill close (block 90),1.2849691,103.8187053,4,5,6,180813,8
1,ah hood road (the belleforte),1.3274081,103.8449909,5,3,4,180813,8
3,balestier road,1.3234575,103.8521005,5,3,4,180813,8
1,dunman lane (d-mansions),1.3088912,103.8955534,6,1,3,180813,8
2,swanage road,1.3084465,103.8939903,6,1,3,180813,8
2,green lane,1.311249,103.892683,7,1,3,180813,8
1,sandy lane,1.3118679,103.8930484,7,1,3,180813,8
1,jalan rajawali (regis mansions),1.3430261,103.7680714,8,1,3,180813,8
2,toh tuck road (signature park),1.341997,103.768563,8,1,3,180813,8
1,tampines street 42 (block 455),1.3574415,103.95386,9,2,3,180813,8
1,tampines street 42 (block 458),1.3580424,103.9544299,9,2,3,180813,8
1,tampines street 42 (block 459),1.3583684,103.9540551,9,2,3,180813,8
1,woodlands drive 52 (block 623),1.4348177,103.7986944,10,1,3,180813,8
1,woodlands ring road (block 656),1.436831,103.799082,10,1,3,180813,8
1,woodlands ring road (block 664),1.436174,103.7978545,10,1,3,180813,8
1,bournemouth road,1.301963,103.893505,11,1,2,180813,8
1,branksome road,1.3035103,103.8903622,11,1,2,180813,8
2,yuan ching road (lakeside apartments),1.3359301,103.725568,12,1,2,180813,8
2,yishun avenue 7 (block 172),1.4367585,103.8310731,1,4,10,180820,8
2,yishun avenue 7 (block 173),1.4371095,103.8309491,1,4,10,180820,8
2,yishun avenue 7 (block 174),1.4374434,103.8318144,1,4,10,180820,8
4,yishun ring road (block 166),1.4362976,103.8314588,1,4,10,180820,8
1,canberra crescent (block 130b),1.4443594,103.8320871,2,2,9,180820,8
2,canberra crescent,1.4451794,103.8308611,2,2,9,180820,8
4,canberra link,1.4470871,103.8273471,2,2,9,180820,8
2,canberra view,1.4433591,103.8324787,2,2,9,180820,8
2,redhill close (block 15),1.285916,103.817012,3,1,6,180820,8
3,redhill close (block 89),1.2854623,103.8187732,3,1,6,180820,8
1,redhill close (block 90),1.2849691,103.8187053,3,1,6,180820,8
1,dunman lane (d-mansions),1.3088912,103.8955534,4,1,4,180820,8
2,swanage road,1.3084465,103.8939903,4,1,4,180820,8
1,tanjong katong road,1.3071727,103.8955493,4,1,4,180820,8
3,jelapang road (block 507),1.386594,103.7679075,5,4,4,180820,8
1,jelapang road (block 520),1.3863319,103.766401,5,4,4,180820,8
3,kampong eunos (eunos park),1.318524,103.906425,6,1,3,180820,8
1,woodlands drive 52 (block 623),1.4348177,103.7986944,7,1,3,180820,8
1,woodlands ring road (block 656),1.436831,103.799082,7,1,3,180820,8
1,woodlands ring road (block 664),1.436174,103.7978545,7,1,3,180820,8
2,lorong h telok kurau,1.3159895,103.9092854,8,1,2,180820,8
1,lorong j telok kurau,1.3140902,103.910914,9,2,2,180820,8
1,lorong k telok kurau,1.3128427,103.9106438,9,2,2,180820,8
2,toh guan road (block 286c),1.338906,103.744608,11,2,2,180820,8
1,woodlands drive 52 (block 620),1.4336471,103.7989003,10,2,2,180820,8
1,woodlands ring road (block 628b),1.4341688,103.8005255,10,2,2,180820,8
2,yishun avenue 7 (block 172),1.4367585,103.8310731,1,7,17,180827,8
4,yishun avenue 7 (block 173),1.4371095,103.8309491,1,7,17,180827,8
2,yishun avenue 7 (block 174),1.4374434,103.8318144,1,7,17,180827,8
9,yishun ring road (block 166),1.4362976,103.8314588,1,7,17,180827,8
1,canberra crescent (block 130b),1.4443594,103.8320871,2,1,9,180827,8
2,canberra crescent,1.4451794,103.8308611,2,1,9,180827,8
4,canberra link,1.4470871,103.8273471,2,1,9,180827,8
2,canberra view,1.4433591,103.8324787,2,1,9,180827,8
1,joo chiat avenue,1.3161048,103.9125246,3,3,7,180827,8
1,lorong 110 changi,1.317771,103.909823,3,3,7,180827,8
1,lorong g telok kurau,1.3171331,103.9100968,3,3,7,180827,8
4,lorong h telok kurau,1.3159895,103.9092854,3,3,7,180827,8
6,yishun street 11 (block 128),1.433914,103.831135,4,5,7,180827,8
1,yishun street 11 (block 132),1.432856,103.831298,4,5,7,180827,8
1,ah hood road (the belleforte),1.3274081,103.8449909,5,4,4,180827,8
1,balestier road,1.3234575,103.8521005,5,4,4,180827,8
1,jalan dusun (block 104),1.3285517,103.8446775,5,4,4,180827,8
1,jalan dusun (block 106),1.3286041,103.8445356,5,4,4,180827,8
3,kampong eunos (eunos park),1.318524,103.906425,6,1,3,180827,8
2,woodlands drive 52 (block 620),1.4336471,103.7989003,7,1,3,180827,8
1,woodlands ring road (block 628b),1.4341688,103.8005255,7,1,3,180827,8
1,tampines street 44 (block 468),1.360455,103.955078,8,2,2,180827,8
1,tampines street 44 (block 469),1.360326,103.954541,8,2,2,180827,8
1,tampines street 82 (block 842c),1.351598,103.93696,9,1,2,180827,8
1,tampines street 82 (block 842h),1.3516656,103.9369851,9,1,2,180827,8
1,yishun avenue 7,1.4385474,103.8336561,1,5,23,180903,9
2,yishun avenue 7 (block 172),1.4367585,103.8310731,1,5,23,180903,9
5,yishun avenue 7 (block 173),1.4371095,103.8309491,1,5,23,180903,9
2,yishun avenue 7 (block 174),1.4374434,103.8318144,1,5,23,180903,9
1,yishun ring road (block 165),1.4357604,103.8316812,1,5,23,180903,9
12,yishun ring road (block 166),1.4362976,103.8314588,1,5,23,180903,9
1,yishun street 11 (block 122),1.4349397,103.830911,2,7,14,180903,9
3,yishun street 11 (block 124),1.4346195,103.8309213,2,7,14,180903,9
9,yishun street 11 (block 128),1.433914,103.831135,2,7,14,180903,9
1,yishun street 11 (block 132),1.432856,103.831298,2,7,14,180903,9
1,jalan gajus,1.304317,103.899976,3,2,4,180903,9
2,seraya lane,1.3070263,103.9002295,3,2,4,180903,9
1,seraya road,1.27755,103.730772,3,2,4,180903,9
4,toh tuck road (the beverly),1.3393409,103.767354,4,4,4,180903,9
3,jalan leban,1.3731142,103.8307357,5,3,3,180903,9
1,tampines street 44 (block 468),1.360455,103.955078,6,1,3,180903,9
1,tampines street 44 (block 469),1.360326,103.954541,6,1,3,180903,9
1,tampines street 44 (block 472),1.3598359,103.9535112,6,1,3,180903,9
2,yuan ching road (lakeside apartments),1.3359301,103.725568,7,1,3,180903,9
1,yuan ching road (park view mansions),1.3351614,103.7255228,7,1,3,180903,9
1,bukit batok street 21 (block 206),1.3466711,103.7493272,8,1,2,180903,9
1,bukit batok street 21 (block 208),1.3458864,103.748852,8,1,2,180903,9
1,canberra crescent,1.4451794,103.8308611,9,2,2,180903,9
1,canberra walk (block 115c),1.44641,103.8287861,9,2,2,180903,9
1,lorong g telok kurau,1.3171331,103.9100968,10,2,2,180903,9
1,lorong g telok kurau (palm vista),1.317114,103.909628,10,2,2,180903,9
2,yishun avenue 7,1.4385474,103.8336561,1,12,35,180910,9
6,yishun avenue 7 (block 172),1.4367585,103.8310731,1,12,35,180910,9
10,yishun avenue 7 (block 173),1.4371095,103.8309491,1,12,35,180910,9
3,yishun avenue 7 (block 174),1.4374434,103.8318144,1,12,35,180910,9
1,yishun ring road (block 120),1.4349059,103.8292364,1,12,35,180910,9
1,yishun ring road (block 165),1.4357604,103.8316812,1,12,35,180910,9
12,yishun ring road (block 166),1.4362976,103.8314588,1,12,35,180910,9
1,yishun street 11 (block 122),1.4349397,103.830911,2,5,17,180910,9
4,yishun street 11 (block 124),1.4346195,103.8309213,2,5,17,180910,9
10,yishun street 11 (block 128),1.433914,103.831135,2,5,17,180910,9
1,yishun street 11 (block 131),1.433214,103.831219,2,5,17,180910,9
1,yishun street 11 (block 132),1.432856,103.831298,2,5,17,180910,9
1,jalan gajus,1.304317,103.899976,3,1,5,180910,9
3,seraya lane,1.3070263,103.9002295,3,1,5,180910,9
1,seraya road,1.27755,103.730772,3,1,5,180910,9
4,jalan leban,1.3731142,103.8307357,4,1,5,180910,9
1,jalan tarum,1.3738826,103.8315829,4,1,5,180910,9
1,bishan street 13 (block 170),1.3464775,103.8534529,5,4,4,180910,9
2,bishan street 13 (block 171),1.3468013,103.8536456,5,4,4,180910,9
1,bishan street 13 (block 172),1.3473887,103.8533738,5,4,4,180910,9
4,toh tuck road (the beverly),1.3393409,103.767354,6,1,4,180910,9
2,bloxhome drive,1.3622839,103.8627547,7,2,3,180910,9
1,crowhurst drive,1.36277,103.8631778,7,2,3,180910,9
1,bukit batok street 21 (block 206),1.3466711,103.7493272,8,2,3,180910,9
2,bukit batok street 21 (block 208),1.3458864,103.748852,8,2,3,180910,9
3,vaughan road,1.3472313,103.8711229,9,1,3,180910,9
1,woodlands avenue 6 (block 627),1.4335047,103.801018,10,1,2,180910,9
1,woodlands ring road (block 628b),1.4341688,103.8005255,10,1,2,180910,9
1,canberra drive (eight courtyards),1.438249,103.831106,1,12,45,180917,9
3,yishun avenue 7,1.4385474,103.8336561,1,12,45,180917,9
1,yishun avenue 7 (block 171),1.4369974,103.8319773,1,12,45,180917,9
7,yishun avenue 7 (block 172),1.4367585,103.8310731,1,12,45,180917,9
11,yishun avenue 7 (block 173),1.4371095,103.8309491,1,12,45,180917,9
6,yishun avenue 7 (block 174),1.4374434,103.8318144,1,12,45,180917,9
1,yishun ring road (block 120),1.4349059,103.8292364,1,12,45,180917,9
1,yishun ring road (block 165),1.4357604,103.8316812,1,12,45,180917,9
14,yishun ring road (block 166),1.4362976,103.8314588,1,12,45,180917,9
1,yishun street 11 (block 122),1.4349397,103.830911,2,2,19,180917,9
5,yishun street 11 (block 124),1.4346195,103.8309213,2,2,19,180917,9
11,yishun street 11 (block 128),1.433914,103.831135,2,2,19,180917,9
1,yishun street 11 (block 131),1.433214,103.831219,2,2,19,180917,9
1,yishun street 11 (block 132),1.432856,103.831298,2,2,19,180917,9
2,bishan street 11 (bishan loft),1.347266,103.852445,3,2,6,180917,9
1,bishan street 13 (block 170),1.3464775,103.8534529,3,2,6,180917,9
2,bishan street 13 (block 171),1.3468013,103.8536456,3,2,6,180917,9
1,bishan street 13 (block 172),1.3473887,103.8533738,3,2,6,180917,9
5,canberra drive (1 canberra),1.4381648,103.8300789,4,3,5,180917,9
5,vaughan road,1.3472313,103.8711229,5,1,5,180917,9
2,woodlands avenue 6 (block 627),1.4335047,103.801018,6,1,3,180917,9
1,woodlands ring road (block 628b),1.4341688,103.8005255,6,1,3,180917,9
2,hougang street 11 (the minton),1.351547,103.881843,7,1,2,180917,9
1,jurong east street 21 (block 223a),1.3413966,103.7366551,8,1,2,180917,9
1,jurong east street 21 (block 228),1.3425707,103.7362931,8,1,2,180917,9
1,seagull walk,1.3462844,103.9644666,9,1,2,180917,9
1,upper changi road east (cascadale),1.345994,103.96305,9,1,2,180917,9
1,canberra drive (1 canberra),1.4381648,103.8300789,1,10,53,180925,9
1,canberra drive (eight courtyards),1.438249,103.831106,1,10,53,180925,9
3,yishun avenue 7,1.4385474,103.8336561,1,10,53,180925,9
4,yishun avenue 7 (block 170),1.4372031,103.8325912,1,10,53,180925,9
1,yishun avenue 7 (block 171),1.4369974,103.8319773,1,10,53,180925,9
7,yishun avenue 7 (block 172),1.4367585,103.8310731,1,10,53,180925,9
14,yishun avenue 7 (block 173),1.4371095,103.8309491,1,10,53,180925,9
6,yishun avenue 7 (block 174),1.4374434,103.8318144,1,10,53,180925,9
1,yishun ring road (block 120),1.4349059,103.8292364,1,10,53,180925,9
1,yishun ring road (block 165),1.4357604,103.8316812,1,10,53,180925,9
14,yishun ring road (block 166),1.4362976,103.8314588,1,10,53,180925,9
1,yishun street 11 (block 122),1.4349397,103.830911,2,2,19,180925,9
5,yishun street 11 (block 124),1.4346195,103.8309213,2,2,19,180925,9
11,yishun street 11 (block 128),1.433914,103.831135,2,2,19,180925,9
1,yishun street 11 (block 131),1.433214,103.831219,2,2,19,180925,9
1,yishun street 11 (block 132),1.432856,103.831298,2,2,19,180925,9
1,lorong biawak,1.3477213,103.8701854,3,4,8,180925,9
2,serangoon avenue 2 (sun glade),1.348239,103.871675,3,4,8,180925,9
5,vaughan road,1.3472313,103.8711229,3,4,8,180925,9
2,woodlands circle (block 732),1.4432194,103.7984983,4,3,4,180925,9
2,woodlands circle (block 733),1.4436659,103.79892,4,3,4,180925,9
1,bukit timah road,1.3228388,103.8150221,5,1,3,180925,9
1,bukit timah road (madison residences),1.318327,103.830002,5,1,3,180925,9
1,keng chin road (cyan),1.318129,103.830449,5,1,3,180925,9
1,how sun drive,1.3447844,103.8790052,6,2,3,180925,9
2,lorong ong lye (casa rosa),1.34627,103.879469,6,2,3,180925,9
2,jalan leban,1.3731142,103.8307357,7,2,2,180925,9
2,prince george's park,1.290992,103.780778,8,2,2,180925,9
1,serangoon avenue 1 (block 401),1.346368,103.873225,9,1,2,180925,9
1,serangoon avenue 1 (block 408),1.3472114,103.8734544,9,1,2,180925,9
1,serangoon avenue 3 (block 328),1.350297,103.868271,10,2,2,180925,9
1,serangoon avenue 3 (block 331),1.35002,103.870127,10,2,2,180925,9
1,tah ching road (block 321),1.337371,103.72435,11,2,2,180925,9
1,tah ching road (block 332),1.338672,103.72382,11,2,2,180925,9
2,woodlands drive 52 (block 620),1.4336471,103.7989003,12,2,2,180925,9
1,yishun street 21 (block 214),1.43153,103.836136,13,2,2,180925,9
1,yishun street 21 (block 215),1.431733,103.835636,13,2,2,180925,9
1,canberra drive (1 canberra),1.4381648,103.8300789,1,3,55,181001,10
1,canberra drive (eight courtyards),1.438249,103.831106,1,3,55,181001,10
4,yishun avenue 7,1.4385474,103.8336561,1,3,55,181001,10
4,yishun avenue 7 (block 170),1.4372031,103.8325912,1,3,55,181001,10
1,yishun avenue 7 (block 171),1.4369974,103.8319773,1,3,55,181001,10
7,yishun avenue 7 (block 172),1.4367585,103.8310731,1,3,55,181001,10
15,yishun avenue 7 (block 173),1.4371095,103.8309491,1,3,55,181001,10
6,yishun avenue 7 (block 174),1.4374434,103.8318144,1,3,55,181001,10
1,yishun ring road (block 120),1.4349059,103.8292364,1,3,55,181001,10
1,yishun ring road (block 165),1.4357604,103.8316812,1,3,55,181001,10
14,yishun ring road (block 166),1.4362976,103.8314588,1,3,55,181001,10
1,woodlands circle (block 728),1.442863,103.79887,2,4,5,181001,10
2,woodlands circle (block 732),1.4432194,103.7984983,2,4,5,181001,10
2,woodlands circle (block 733),1.4436659,103.79892,2,4,5,181001,10
3,jalan leban,1.3731142,103.8307357,3,3,3,181001,10
1,green lane,1.311249,103.892683,4,2,2,181001,10
1,rose lane,1.3102984,103.8934586,4,2,2,181001,10
1,lorong h telok kurau,1.3159895,103.9092854,5,1,2,181001,10
1,telok kurau road,1.313662,103.910296,5,1,2,181001,10
2,prince george's park,1.290992,103.780778,6,1,2,181001,10
1,tah ching road (block 321),1.337371,103.72435,7,2,2,181001,10
1,tah ching road (block 332),1.338672,103.72382,7,2,2,181001,10
1,woodlands avenue 5 (bellewoods),1.4330186,103.8006921,8,2,2,181001,10
1,woodlands avenue 6 (twin fountains),1.430917,103.799872,8,2,2,181001,10
2,woodlands drive 52 (block 620),1.4336471,103.7989003,9,1,2,181001,10
1,yishun street 21 (block 214),1.43153,103.836136,10,1,2,181001,10
1,yishun street 21 (block 215),1.431733,103.835636,10,1,2,181001,10
1,woodlands circle (block 728),1.442863,103.79887,1,3,8,181008,10
1,woodlands circle (block 729),1.4425079,103.798345,1,3,8,181008,10
2,woodlands circle (block 732),1.4432194,103.7984983,1,3,8,181008,10
4,woodlands circle (block 733),1.4436659,103.79892,1,3,8,181008,10
2,woodlands crescent (block 787b),1.444328,103.801068,2,1,5,181008,10
1,woodlands crescent (block 788b),1.443874,103.801218,2,1,5,181008,10
1,woodlands drive 60 (block 786b),1.44569,103.8008416,2,1,5,181008,10
1,woodlands drive 60 (block 786d),1.446759,103.801012,2,1,5,181008,10
2,eng kong crescent,1.3354965,103.7690838,3,1,3,181008,10
1,eng kong garden,1.3342556,103.7683325,3,1,3,181008,10
3,jalan leban,1.3731142,103.8307357,4,1,3,181008,10
1,redhill close (block 89),1.2854623,103.8187732,5,2,3,181008,10
2,redhill close (block 90),1.2849691,103.8187053,5,2,3,181008,10
1,yishun avenue 7 (block 174),1.4374434,103.8318144,6,3,3,181008,10
1,yishun avenue 7 (block 175),1.43753,103.832398,6,3,3,181008,10
1,yishun ring road (block 167),1.4366772,103.832428,6,3,3,181008,10
1,yishun street 21 (block 214),1.43153,103.836136,7,1,3,181008,10
1,yishun street 21 (block 215),1.431733,103.835636,7,1,3,181008,10
1,yishun street 21 (block 216),1.432357,103.836337,7,1,3,181008,10
1,choa chu kang avenue 2,1.378437,103.743747,8,1,2,181008,10
1,choa chu kang avenue 2 (block 275),1.379381,103.742354,8,1,2,181008,10
1,jalan tarum,1.3738826,103.8315829,9,2,2,181008,10
1,thomson walk,1.3765497,103.8326817,9,2,2,181008,10
1,pasir ris drive 10 (block 703),1.38045,103.937102,10,1,2,181008,10
1,pasir ris drive 10 (block 737),1.379566,103.936938,10,1,2,181008,10
1,woodlands avenue 5 (bellewoods),1.4330186,103.8006921,11,1,2,181008,10
1,woodlands avenue 6 (twin fountains),1.430917,103.799872,11,1,2,181008,10
1,woodlands circle,1.444508,103.798072,1,3,10,181015,10
1,woodlands circle (block 728),1.442863,103.79887,1,3,10,181015,10
1,woodlands circle (block 729),1.4425079,103.798345,1,3,10,181015,10
2,woodlands circle (block 732),1.4432194,103.7984983,1,3,10,181015,10
5,woodlands circle (block 733),1.4436659,103.79892,1,3,10,181015,10
4,eng kong crescent,1.3354965,103.7690838,2,3,5,181015,10
1,eng kong garden,1.3342556,103.7683325,2,3,5,181015,10
1,jalan gelenggang,1.374266,103.8303,3,3,4,181015,10
1,jalan tarum,1.3738826,103.8315829,3,3,4,181015,10
1,sembawang hills drive,1.3759482,103.8304284,3,3,4,181015,10
1,thomson walk,1.3765497,103.8326817,3,3,4,181015,10
1,yishun street 21 (block 214),1.43153,103.836136,4,2,4,181015,10
1,yishun street 21 (block 215),1.431733,103.835636,4,2,4,181015,10
2,yishun street 21 (block 216),1.432357,103.836337,4,2,4,181015,10
2,jalan tenaga (block 657),1.3339638,103.9072395,5,3,4,181015,10
2,jalan tenaga (block 658),1.3336931,103.9064031,5,3,4,181015,10
1,bukit batok street 21,1.346551,103.753175,6,2,3,181015,10
1,bukit batok street 21 (block 212),1.3469978,103.7521936,6,2,3,181015,10
1,bukit batok street 21 (block 215),1.346797,103.753492,6,2,3,181015,10
1,redhill close (block 89),1.2854623,103.8187732,7,1,3,181015,10
2,redhill close (block 90),1.2849691,103.8187053,7,1,3,181015,10
1,tah ching road (block 321),1.337371,103.72435,8,1,3,181015,10
2,tah ching road (block 332),1.338672,103.72382,8,1,3,181015,10
2,woodlands avenue 5 (bellewoods),1.4330186,103.8006921,9,1,3,181015,10
1,woodlands avenue 6 (twin fountains),1.430917,103.799872,9,1,3,181015,10
