n_of_cases,st_add,lat,long,cluster_n,rec_cases_in_cluster,total_cases,date,month_num
2,chai chee street (block 41),1.327448,103.925916,40,3,11,190808,8
2,bedok reservoir road (block 613),1.3319589,103.9166817,41,3,11,190808,8
1,bedok reservoir road (block 619),1.333477,103.917668,41,3,11,190808,8
5,bedok reservoir road (block 621),1.334605,103.916891,41,3,11,190808,8
1,bedok reservoir road (block 622),1.33405,103.916763,41,3,11,190808,8
1,bedok reservoir road (block 627),1.334084,103.915532,41,3,11,190808,8
1,bedok reservoir road (block 631),1.332953,103.914939,41,3,11,190808,8
2,woodlands avenue 6 (block 723),1.445246,103.798942,42,1,11,190808,8
1,woodlands avenue 6 (block 725),1.4443093,103.7990084,42,1,11,190808,8
1,woodlands circle (block 721),1.443937,103.800248,42,1,11,190808,8
1,woodlands circle (block 726),1.4442115,103.7997338,42,1,11,190808,8
1,woodlands circle (block 732),1.4432194,103.7984983,42,1,11,190808,8
1,woodlands circle (block 733),1.4436659,103.79892,42,1,11,190808,8
1,woodlands drive 60 (block 786b),1.44569,103.8008416,42,1,11,190808,8
3,woodlands drive 70 (block 715),1.4418532,103.7997397,42,1,11,190808,8
1,bukit batok street 34 (block 337),1.363222,103.74895,43,1,10,190808,8
1,bukit batok street 34 (block 338),1.3632785,103.750692,43,1,10,190808,8
1,bukit batok street 34 (block 339),1.363245,103.750124,43,1,10,190808,8
1,bukit batok street 34 (block 340),1.363219,103.749515,43,1,10,190808,8
3,bukit batok west avenue 5 (block 383),1.362363,103.752159,43,1,10,190808,8
1,bukit batok west avenue 5 (block 384),1.3629299,103.7521931,43,1,10,190808,8
1,bukit batok west avenue 5 (block 385),1.363537,103.752193,43,1,10,190808,8
1,bukit batok west avenue 5 (block 386),1.363992,103.752495,43,1,10,190808,8
1,commonwealth drive (block 50),1.3010425,103.7971862,44,2,10,190808,8
1,tanglin halt road (block 24),1.297758,103.799555,44,2,10,190808,8
1,tanglin halt road (block 44),1.298898,103.798395,44,2,10,190808,8
3,tanglin halt road (block 89),1.3012128,103.7989327,44,2,10,190808,8
3,tanglin halt road (block 90),1.3006502,103.7990392,44,2,10,190808,8
1,tanglin halt road (block 91),1.3008765,103.7995254,44,2,10,190808,8
3,bedok south avenue 3 (block 161),1.319586,103.945801,45,2,9,190808,8
1,bedok south avenue 3 (block 167),1.3195977,103.9449967,45,2,9,190808,8
2,bedok south road (block 162),1.319664,103.946081,45,2,9,190808,8
1,bedok south road (block 163),1.3197752,103.9466099,45,2,9,190808,8
1,bedok south road (block 164),1.3200909,103.946567,45,2,9,190808,8
1,bedok south road (block 171),1.320964,103.945474,45,2,9,190808,8
1,jalan limau nipis,1.3250155,103.9486971,46,3,9,190808,8
1,jalan limau purut,1.3235044,103.9482431,46,3,9,190808,8
3,limau garden,1.3223613,103.9491761,46,3,9,190808,8
4,limau rise,1.3240655,103.9496037,46,3,9,190808,8
1,jalan manis,1.3260917,103.8630626,47,6,9,190808,8
1,jalan taman (rio gardens),1.326757,103.864432,47,6,9,190808,8
6,saint michael's road (sunville),1.3263869,103.8635173,47,6,9,190808,8
1,saint michael's road (the mornington),1.326195,103.863966,47,6,9,190808,8
1,lorong 4 toa payoh (block 56),1.337025,103.850576,48,4,9,190808,8
2,lorong 4 toa payoh (block 62),1.336242,103.851399,48,4,9,190808,8
1,lorong 4 toa payoh (block 85a),1.3363302,103.8492944,48,4,9,190808,8
4,lorong 5 toa payoh (block 57),1.337046,103.851358,48,4,9,190808,8
1,lorong 5 toa payoh (block 61),1.33642,103.852298,48,4,9,190808,8
1,bukit batok street 21 (block 207),1.346313,103.749331,49,4,8,190808,8
1,bukit batok street 21 (block 210),1.345539,103.749848,49,4,8,190808,8
2,bukit batok street 21 (block 210a),1.345607,103.7508597,49,4,8,190808,8
4,bukit batok street 21 (block 211),1.346395,103.750411,49,4,8,190808,8
6,island gardens walk,1.362202,103.829647,50,2,8,190808,8
2,sin ming avenue (flame tree park),1.360996,103.829118,50,2,8,190808,8
1,lorong 1 toa payoh (block 237),1.339934,103.851972,51,2,8,190808,8
2,lorong 1 toa payoh (block 239),1.340451,103.851013,51,2,8,190808,8
1,toa payoh north (block 200),1.341443,103.851095,51,2,8,190808,8
4,toa payoh north (block 201),1.3413764,103.8503399,51,2,8,190808,8
1,ang mo kio avenue 10 (block 469),1.364574,103.856711,52,2,7,190808,8
1,ang mo kio avenue 10 (block 470),1.364171,103.8565785,52,2,7,190808,8
1,ang mo kio avenue 10 (block 472),1.3631851,103.858097,52,2,7,190808,8
3,ang mo kio avenue 10 (block 473),1.3630739,103.857041,52,2,7,190808,8
1,ang mo kio avenue 10 (block 474),1.362884,103.8575989,52,2,7,190808,8
2,choa chu kang avenue 3 (block 470),1.378132,103.73688,53,1,7,190808,8
1,choa chu kang avenue 4 (block 458),1.378041,103.736059,53,1,7,190808,8
1,choa chu kang avenue 4 (block 464),1.376994,103.7359559,53,1,7,190808,8
2,choa chu kang avenue 5 (block 476b),1.376517,103.737796,53,1,7,190808,8
1,choa chu kang avenue 5 (block 488a),1.377145,103.73879,53,1,7,190808,8
1,geylang bahru (block 55),1.3241894,103.8684744,54,3,7,190808,8
3,geylang bahru (block 56),1.3229581,103.8698961,54,3,7,190808,8
1,geylang bahru (block 59a),1.3229578,103.8698962,54,3,7,190808,8
1,geylang bahru (block 73),1.322632,103.870598,54,3,7,190808,8
1,geylang bahru (block 97),1.323741,103.87015,54,3,7,190808,8
2,hougang avenue 4 (block 603),1.3714333,103.8860246,55,5,7,190808,8
1,hougang avenue 4 (block 608),1.370902,103.885454,55,5,7,190808,8
2,hougang avenue 8 (block 674),1.3720898,103.8846673,55,5,7,190808,8
1,hougang avenue 8 (block 676),1.3716121,103.8841078,55,5,7,190808,8
1,hougang avenue 8 (block 681),1.3728871,103.8860348,55,5,7,190808,8
1,marine drive (block 62),1.302679,103.90904,56,4,7,190808,8
1,marine drive (block 66),1.303918,103.909769,56,4,7,190808,8
1,marine drive (block 73),1.3037451,103.9082558,56,4,7,190808,8
1,marine drive (block 74),1.303677,103.90725,56,4,7,190808,8
2,marine drive (block 75),1.3032884,103.9074465,56,4,7,190808,8
1,marine drive (block 77),1.3020154,103.9085823,56,4,7,190808,8
1,tampines street 21 (block 230h),1.356371,103.949932,57,2,7,190808,8
1,tampines street 21 (block 260),1.354675,103.950043,57,2,7,190808,8
1,tampines street 42 (block 446),1.3579473,103.9509729,57,2,7,190808,8
1,tampines street 42 (block 449),1.3570718,103.9510544,57,2,7,190808,8
1,tampines street 42 (block 450a),1.358418,103.952229,57,2,7,190808,8
1,tampines street 42 (block 450d),1.357144,103.952877,57,2,7,190808,8
1,tampines street 42 (block 459),1.3583684,103.9540551,57,2,7,190808,8
1,cassia crescent (block 28),1.309052,103.883532,58,5,6,190808,8
1,guillemard crescent,1.309357,103.880857,58,5,6,190808,8
1,jalan tiga (block 47),1.3088439,103.884809,58,5,6,190808,8
1,pine close (block 7),1.307892,103.882531,58,5,6,190808,8
1,pine close (block 10),1.3090736,103.8823306,58,5,6,190808,8
1,pine close (block 11),1.3080132,103.88274,58,5,6,190808,8
3,choa chu kang avenue 1 (block 202),1.381936,103.749414,59,5,6,190808,8
1,choa chu kang avenue 1 (block 203),1.381592,103.749519,59,5,6,190808,8
1,choa chu kang central (block 228),1.38091,103.746519,59,5,6,190808,8
1,choa chu kang central (block 234),1.38019,103.748085,59,5,6,190808,8
1,choa chu kang avenue 2 (block 250),1.379283,103.745429,60,2,6,190808,8
1,choa chu kang avenue 2 (block 252),1.378041,103.744949,60,2,6,190808,8
4,hong san walk (palm gardens),1.378494,103.746881,60,2,6,190808,8
2,cowdray avenue,1.3680896,103.8641538,61,5,6,190808,8
2,huddington avenue,1.367706,103.865181,61,5,6,190808,8
1,bridport avenue,1.3677604,103.8637461,61,5,6,190808,8
1,portchester avenue,1.366584,103.864022,61,5,6,190808,8
1,hougang avenue 7 (the florida),1.37374,103.900536,62,4,6,190808,8
1,upper serangoon crescent (block 473c),1.376088,103.901001,62,4,6,190808,8
4,upper serangoon crescent (block 475c),1.375489,103.900039,62,4,6,190808,8
1,hougang avenue 8 (block 616),1.3688586,103.8834802,63,3,6,190808,8
1,hougang avenue 8 (block 626),1.3698301,103.8818106,63,3,6,190808,8
1,hougang avenue 8 (block 632),1.3706853,103.8806804,63,3,6,190808,8
1,hougang avenue 8 (block 644),1.371417,103.881447,63,3,6,190808,8
1,hougang avenue 8 (block 645),1.371852,103.881423,63,3,6,190808,8
1,hougang avenue 8 (block 648),1.372156,103.879818,63,3,6,190808,8
1,jurong west street 64 (block 668a),1.341828,103.70286,64,4,6,190808,8
1,jurong west street 64 (block 668d),1.341536,103.702943,64,4,6,190808,8
1,jurong west street 64 (block 669b),1.342973,103.702787,64,4,6,190808,8
1,jurong west street 64 (block 669d),1.343508,103.703137,64,4,6,190808,8
1,jurong west street 65 (block 667c),1.341178,103.702259,64,4,6,190808,8
1,jurong west street 65 (block 670a),1.3441137,103.7028633,64,4,6,190808,8
1,pending road (block 223),1.375783,103.773495,65,5,6,190808,8
2,pending road (block 225),1.375539,103.772575,65,5,6,190808,8
1,pending road (block 226),1.375297,103.77232,65,5,6,190808,8
1,pending road (block 229),1.375396,103.771472,65,5,6,190808,8
1,pending road (block 230),1.376228,103.772118,65,5,6,190808,8
1,sembawang close (block 319),1.4460927,103.8194487,66,5,6,190808,8
1,sembawang close (block 324),1.4445821,103.8179018,66,5,6,190808,8
1,sembawang close (block 329),1.44632,103.817689,66,5,6,190808,8
2,sembawang close (block 332),1.446756,103.816981,66,5,6,190808,8
1,sembawang close (block 334),1.4475153,103.8157707,66,5,6,190808,8
2,serangoon north avenue 1,1.366475,103.87318,67,6,6,190808,8
1,serangoon north avenue 1 (block 101),1.3710446,103.8702609,67,6,6,190808,8
1,serangoon north avenue 1 (block 106),1.3701807,103.8710666,67,6,6,190808,8
2,serangoon north avenue 1 (block 111),1.369162,103.870437,67,6,6,190808,8
1,shunfu road (block 302),1.349603,103.8390689,68,4,6,190808,8
1,shunfu road (block 303),1.349804,103.838361,68,4,6,190808,8
1,shunfu road (block 305),1.350314,103.838895,68,4,6,190808,8
1,shunfu road (block 308),1.3506649,103.8376572,68,4,6,190808,8
2,shunfu road (block 309),1.3509698,103.8381257,68,4,6,190808,8
1,simei street 1 (block 107),1.342174,103.9504259,69,2,6,190808,8
1,simei street 1 (block 109),1.342359,103.950082,69,2,6,190808,8
3,simei street 1 (block 117),1.344625,103.951359,69,2,6,190808,8
1,simei street 1 (block 256),1.34298,103.9518779,69,2,6,190808,8
1,tampines street 21 (block 202),1.352782,103.9522889,70,5,6,190808,8
1,tampines street 21 (block 203),1.3524335,103.952386,70,5,6,190808,8
1,tampines street 21 (block 204),1.352233,103.951608,70,5,6,190808,8
1,tampines street 21 (block 208),1.3513535,103.952987,70,5,6,190808,8
1,tampines street 21 (block 264),1.352851,103.951031,70,5,6,190808,8
1,tampines street 21 (block 266),1.3520992,103.9504053,70,5,6,190808,8
1,bedok reservoir view (aquarius by the park),1.338017,103.93588,71,3,5,190808,8
1,bedok reservoir view (block 763),1.33608,103.934857,71,3,5,190808,8
2,bedok reservoir view (block 766),1.33619,103.936148,71,3,5,190808,8
1,bedok reservoir view (block 773),1.336301,103.937287,71,3,5,190808,8
1,bishan street 12 (block 117),1.347012,103.849929,72,3,5,190808,8
1,bishan street 12 (block 126),1.3461922,103.8520844,72,3,5,190808,8
1,bishan street 12 (block 130),1.345978,103.850847,72,3,5,190808,8
2,bishan street 12 (block 131),1.34558,103.851005,72,3,5,190808,8
4,boon lay place (block 211),1.348413,103.7139043,73,5,5,190808,8
1,boon lay place (block 213),1.349542,103.712856,73,5,5,190808,8
4,bournemouth road,1.301963,103.893505,74,5,5,190808,8
1,mountbatten road,1.3034559,103.8845818,74,5,5,190808,8
3,chai chee avenue (block 35),1.324885,103.926125,75,3,5,190808,8
1,chai chee avenue (block 37),1.325483,103.926219,75,3,5,190808,8
1,chai chee avenue (block 40),1.326088,103.926364,75,3,5,190808,8
2,choa chu kang crescent (block 672a),1.401972,103.747325,76,5,5,190808,8
1,choa chu kang crescent (block 675),1.40126,103.745938,76,5,5,190808,8
1,choa chu kang north 7 (block 618),1.400423,103.746906,76,5,5,190808,8
1,choa chu kang north 7 (block 619),1.400345,103.747515,76,5,5,190808,8
1,choa chu kang north 5 (block 753),1.3923589,103.746909,77,3,5,190808,8
2,choa chu kang north 5 (block 758),1.393298,103.746158,77,3,5,190808,8
1,choa chu kang north 5 (block 761),1.3931389,103.7476159,77,3,5,190808,8
1,choa chu kang street 52 (block 572),1.394433,103.745126,77,3,5,190808,8
1,choa chu kang north 6 (block 556),1.3957299,103.7437139,78,3,5,190808,8
1,choa chu kang north 6 (block 560),1.395924,103.744901,78,3,5,190808,8
1,choa chu kang north 6 (block 561),1.396318,103.744865,78,3,5,190808,8
1,choa chu kang street 62 (block 603),1.397812,103.744656,78,3,5,190808,8
1,choa chu kang street 62 (block 627),1.397923,103.746116,78,3,5,190808,8
2,hooper road,1.311612,103.843536,79,3,5,190808,8
1,jalan aruan,1.313119,103.842806,79,3,5,190808,8
2,makepeace road,1.31239,103.842492,79,3,5,190808,8
1,jalan bukit merah (block 115),1.281179,103.826453,80,4,5,190808,8
2,jalan membina (block 25b),1.283881,103.825688,80,4,5,190808,8
1,jalan membina (block 118c),1.282451,103.82647,80,4,5,190808,8
1,jalan membina (block 118d),1.282714,103.826563,80,4,5,190808,8
2,joo chiat road,1.309934,103.9020481,81,4,5,190808,8
3,tembeling road,1.3105306,103.902828,81,4,5,190808,8
2,lorong 5 toa payoh (block 38),1.335212,103.855267,82,5,5,190808,8
2,lorong 5 toa payoh (block 43),1.3358168,103.8543322,82,5,5,190808,8
1,lorong 5 toa payoh (block 68),1.3346187,103.8531215,82,5,5,190808,8
1,mei ling street (block 161),1.291527,103.803472,83,2,4,190808,8
1,stirling road (block 164),1.291498,103.802492,83,2,4,190808,8
1,alexandra road (alexis),1.29135,103.807399,83,2,4,190808,8
1,stirling road,1.292722,103.805192,83,2,4,190808,8
4,ang mo kio avenue 3 (block 119),1.369612,103.8443489,84,4,4,190808,8
1,bedok central (block 219d),1.325042,103.93379,85,2,4,190808,8
1,bedok central (block 220c),1.325537,103.933879,85,2,4,190808,8
1,bedok north street 1 (block 205),1.32615,103.931213,85,2,4,190808,8
1,bedok north street 1 (block 214),1.326024,103.93243,85,2,4,190808,8
1,bedok reservoir road (block 103),1.328835,103.9091399,86,4,4,190808,8
1,bedok reservoir road (block 108),1.3304501,103.9096783,86,4,4,190808,8
1,bedok reservoir road (block 115),1.3307156,103.908485,86,4,4,190808,8
1,jalan eunos,1.3243633,103.9054879,86,4,4,190808,8
1,bedok south avenue 2 (block 35),1.322376,103.939523,87,4,4,190808,8
2,bedok south road (block 41),1.321135,103.94071,87,4,4,190808,8
1,bedok south road (block 42),1.3215084,103.9407175,87,4,4,190808,8
1,begonia crescent,1.38876,103.862442,88,2,4,190808,8
2,begonia drive,1.387103,103.862363,88,2,4,190808,8
1,tamarind road,1.389178,103.860488,88,2,4,190808,8
1,bishan street 22 (block 258),1.3597881,103.8427067,89,4,4,190808,8
1,bishan street 22 (block 260),1.3605002,103.8425779,89,4,4,190808,8
1,bishan street 24 (block 264),1.3587372,103.8421016,89,4,4,190808,8
1,bishan street 24 (block 265),1.3583707,103.8422445,89,4,4,190808,8
1,compassvale bow (block 265d),1.381978,103.896452,90,4,4,190808,8
1,compassvale bow (block 266a),1.382474,103.896852,90,4,4,190808,8
1,compassvale link (block 267a),1.383001,103.897782,90,4,4,190808,8
1,compassvale link (block 269d),1.3834696,103.8967576,90,4,4,190808,8
1,dorset road (block 50),1.3137365,103.8508025,91,4,4,190808,8
1,owen road,1.3148121,103.8521805,91,4,4,190808,8
1,race course road (block 681),1.313615,103.855152,91,4,4,190808,8
1,starlight road,1.3140127,103.8535905,91,4,4,190808,8
1,gangsa road (block 147),1.376271,103.765568,92,2,4,190808,8
1,gangsa road (block 166),1.3776291,103.7652821,92,2,4,190808,8
1,gangsa road (block 170),1.378572,103.766128,92,2,4,190808,8
1,lompang road (block 174),1.3802841,103.7663537,92,2,4,190808,8
2,hougang avenue 8 (block 506),1.3728322,103.8875854,93,4,4,190808,8
1,hougang avenue 10 (block 512),1.3714017,103.8888054,93,4,4,190808,8
1,hougang avenue 10 (block 513),1.3721176,103.8895851,93,4,4,190808,8
3,jalan keruing,1.3842386,103.8738575,94,3,4,190808,8
1,jalan ketumbit,1.3847563,103.874417,94,3,4,190808,8
1,jurong west street 64 (block 664c),1.338232,103.703098,95,4,4,190808,8
1,jurong west street 64 (block 664d),1.3389039,103.7026937,95,4,4,190808,8
1,jurong west street 65 (block 609),1.3379404,103.7006619,95,4,4,190808,8
1,jurong west street 65 (block 663a),1.3388205,103.7015811,95,4,4,190808,8
3,kew crescent,1.318647,103.9498719,96,4,4,190808,8
1,kew heights,1.3195904,103.9490905,96,4,4,190808,8
2,koon seng road,1.3115679,103.9043274,97,4,4,190808,8
2,pulasan road,1.3114246,103.9065687,97,4,4,190808,8
1,nathan road (nathan residences),1.294811,103.827113,98,4,4,190808,8
3,shanghai road (shanghai one),1.294832,103.827808,98,4,4,190808,8
1,rivervale crescent (block 148),1.391168,103.905213,99,2,4,190808,8
3,rivervale crescent (block 149),1.391559,103.905399,99,2,4,190808,8
2,serangoon avenue 4 (block 222),1.358512,103.8710849,100,3,4,190808,8
2,tai yuan heights,1.3590662,103.8691275,100,3,4,190808,8
2,tampines street 91 (block 924),1.3467197,103.9407503,101,2,4,190808,8
1,tampines street 91 (block 928),1.346043,103.940142,101,2,4,190808,8
1,tampines street 91 (block 934),1.3452792,103.9399733,101,2,4,190808,8
1,woodlands street 41 (block 416),1.428523,103.773866,102,3,4,190808,8
3,woodlands street 41 (block 427),1.427319,103.772577,102,3,4,190808,8
1,anchorvale link (block 304b),1.388639,103.889178,103,2,3,190808,8
1,anchorvale link (block 305c),1.389079,103.888002,103,2,3,190808,8
1,anchorvale road (block 308c),1.389658,103.886401,103,2,3,190808,8
1,ang mo kio avenue 1 (block 330),1.3624733,103.8509583,104,2,3,190808,8
1,ang mo kio avenue 1 (block 337),1.363213,103.851456,104,2,3,190808,8
1,ang mo kio street 32 (block 351),1.364366,103.850286,104,2,3,190808,8
1,bedok reservoir road (block 141),1.3353784,103.9133739,105,3,3,190808,8
1,bedok reservoir road (block 148),1.335353,103.911809,105,3,3,190808,8
1,bedok reservoir road (block 150),1.336128,103.912586,105,3,3,190808,8
1,bukit batok east avenue 3 (block 230),1.347768,103.754881,106,3,3,190808,8
1,bukit batok east avenue 5 (block 235),1.348562,103.756416,106,3,3,190808,8
1,bukit batok street 21 (the dew),1.346716,103.755971,106,3,3,190808,8
1,bukit batok street 24 (block 290a),1.343169,103.756503,107,3,3,190808,8
1,bukit batok street 24 (block 290b),1.34365,103.756675,107,3,3,190808,8
1,bukit batok street 24 (block 291b),1.343106,103.755671,107,3,3,190808,8
1,chiku road,1.313822,103.905802,108,3,3,190808,8
1,joo chiat place,1.3143852,103.9068191,108,3,3,190808,8
1,mangis road,1.3138363,103.9035744,108,3,3,190808,8
1,choa chu kang avenue 5 (block 484b),1.376169,103.736114,109,3,3,190808,8
2,choa chu kang avenue 5 (block 486),1.3755949,103.738412,109,3,3,190808,8
2,duku road,1.309504,103.905048,110,3,3,190808,8
1,tembeling road,1.3105306,103.902828,110,3,3,190808,8
1,eunos avenue 5b,1.321419,103.897242,111,3,3,190808,8
2,eunos avenue 7,1.3230019,103.8981187,111,3,3,190808,8
3,eunos avenue 7a,1.32307,103.89457,112,3,3,190808,8
1,florence road,1.3656983,103.8858431,113,3,3,190808,8
2,jalan tani,1.3668352,103.8848824,113,3,3,190808,8
1,fulton avenue,1.3618407,103.8337483,114,2,3,190808,8
1,sin ming avenue (block 407),1.363462,103.834051,114,2,3,190808,8
1,sin ming avenue (block 410),1.362842,103.835617,114,2,3,190808,8
3,happy avenue east,1.3303127,103.8815076,115,3,3,190808,8
1,harvey avenue,1.3395912,103.9539531,116,1,3,190808,8
2,jalan angin laut,1.3365959,103.9541774,116,1,3,190808,8
2,jalan daud (windy heights),1.326837,103.91025,117,3,3,190808,8
1,lengkong tiga (block 103),1.325855,103.910504,117,3,3,190808,8
2,jalan kembangan,1.3229846,103.9135542,118,3,3,190808,8
1,lengkong tiga,1.3257666,103.9111599,118,3,3,190808,8
1,jalan masjid,1.319909,103.912463,119,3,3,190808,8
2,lorong mydin (astoria park),1.321709,103.912094,119,3,3,190808,8
1,jalan novena barat,1.323027,103.842414,120,3,3,190808,8
2,jalan novena utara,1.323645,103.842491,120,3,3,190808,8
2,jurong east street 21 (block 203),1.336834,103.7425669,121,3,3,190808,8
1,jurong east street 21 (block 208),1.338446,103.742658,121,3,3,190808,8
3,lentor green,1.386256,103.837377,122,3,3,190808,8
1,lorong 1 toa payoh (block 170),1.331346,103.842689,123,2,3,190808,8
1,lorong 1 toa payoh (block 174),1.33032,103.842001,123,2,3,190808,8
1,lorong 1 toa payoh (trellis towers),1.330298,103.843804,123,2,3,190808,8
1,lorong 2 toa payoh (block 83),1.3358298,103.8479305,124,3,3,190808,8
1,lorong 4 toa payoh (block 85b),1.3363419,103.8483275,124,3,3,190808,8
1,toa payoh central (block 79d),1.334377,103.84956,124,3,3,190808,8
1,macpherson road,1.331082,103.8785853,125,3,3,190808,8
2,tai thong crescent (the venue residences),1.328617,103.869515,125,3,3,190808,8
2,pasir panjang hill,1.281709,103.785281,126,2,3,190808,8
1,pasir panjang hill (kentview park),1.282153,103.785607,126,2,3,190808,8
2,pasir ris street 72 (block 721),1.381487,103.936317,127,3,3,190808,8
1,pasir ris street 72 (whitewater),1.380042,103.935474,127,3,3,190808,8
1,sims drive (block 45),1.317386,103.87832,128,3,3,190808,8
1,sims drive (block 50),1.316616,103.8784359,128,3,3,190808,8
1,sims place (block 47),1.317997,103.879103,128,3,3,190808,8
1,tampines avenue 4 (block 902),1.351286,103.939243,129,3,3,190808,8
1,tampines avenue 4 (block 903),1.351024,103.939607,129,3,3,190808,8
1,tampines avenue 4 (block 945),1.351,103.940486,129,3,3,190808,8
1,tampines street 41 (block 410),1.358812,103.94615,130,3,3,190808,8
1,tampines street 41 (block 412),1.359454,103.946201,130,3,3,190808,8
1,tampines street 41 (block 414),1.359735,103.946202,130,3,3,190808,8
1,teck whye lane (block 14),1.378521,103.755507,131,3,3,190808,8
2,teck whye lane (block 26),1.377584,103.755638,131,3,3,190808,8
3,waringin walk,1.321711,103.9186544,132,3,3,190808,8
1,whampoa drive (block 74),1.324803,103.857822,133,2,3,190808,8
1,whampoa drive (block 82),1.3240926,103.8567731,133,2,3,190808,8
1,whampoa road (block 114),1.3246254,103.8586847,133,2,3,190808,8
1,yishun street 72 (block 749),1.4284343,103.8337157,134,2,3,190808,8
1,yishun street 72 (block 750),1.4280372,103.8340254,134,2,3,190808,8
1,yishun street 72 (block 751),1.427632,103.8340275,134,2,3,190808,8
2,admiralty road west,1.4561088,103.7988871,135,2,2,190808,8
2,amber gardens (one amber),1.301403,103.898181,136,2,2,190808,8
1,ang mo kio avenue 1 (block 215),1.366631,103.841498,137,2,2,190808,8
1,ang mo kio avenue 1 (block 218),1.365215,103.841604,137,2,2,190808,8
1,bedok north avenue 3 (block 401),1.331021,103.933518,138,1,2,190808,8
1,bedok north avenue 3 (block 403),1.329829,103.933835,138,1,2,190808,8
2,bedok north road (block 77),1.328635,103.94152,139,2,2,190808,8
1,bedok south road,1.320416,103.937836,140,2,2,190808,8
1,upper east coast road,1.314864,103.940245,140,2,2,190808,8
2,bright hill crescent,1.3561425,103.8323658,141,2,2,190808,8
1,brighton crescent,1.3621659,103.870411,142,2,2,190808,8
1,saint helier's avenue,1.361815,103.8707995,142,2,2,190808,8
1,cheviot hill,1.3162271,103.9213051,143,2,2,190808,8
1,siglap drive,1.316548,103.920496,143,2,2,190808,8
1,everitt road,1.312548,103.9028469,144,2,2,190808,8
1,tembeling road,1.3105306,103.902828,144,2,2,190808,8
1,fernvale road (block 27),1.396015,103.874654,145,2,2,190808,8
1,lorong tanggam (block 93),1.395995,103.873901,145,2,2,190808,8
2,geylang east central (block 120),1.3181989,103.884718,146,2,2,190808,8
2,hougang avenue 2 (block 701),1.3660098,103.8899484,147,2,2,190808,8
1,hougang street 61 (block 688),1.376235,103.885335,148,2,2,190808,8
1,hougang street 61 (block 690),1.3767606,103.8857282,148,2,2,190808,8
1,hougang street 61 (block 698a),1.375223,103.88751,149,2,2,190808,8
1,hougang street 61 (block 694),1.376044,103.887975,149,2,2,190808,8
2,jalan anak bukit (bukit timah plaza),1.338705,103.778527,150,2,2,190808,8
1,jalan sentosa,1.3229375,103.9173352,151,2,2,190808,8
1,jalan waringin,1.3230531,103.9181275,151,2,2,190808,8
1,keat hong link (block 816b),1.376163,103.748345,152,2,2,190808,8
1,keat hong link (block 817b),1.377086,103.748909,152,2,2,190808,8
2,kampung arang road (block 14),1.300213,103.884233,153,2,2,190808,8
2,kismis avenue,1.335862,103.773027,154,2,2,190808,8
2,leedon heights (leedon residence),1.313581,103.802641,155,2,2,190808,8
1,lorong 3 geylang,1.3147949,103.8731622,156,2,2,190808,8
1,upper boon keng road (block 38),1.317928,103.87424,156,2,2,190808,8
1,pasir ris drive 3 (block 626),1.3798133,103.9409349,157,2,2,190808,8
1,pasir ris drive 3 (block 628),1.379403,103.940865,157,2,2,190808,8
1,rivervale walk (block 108),1.382912,103.899859,158,2,2,190808,8
1,rivervale walk (block 109),1.3831541,103.8996724,158,2,2,190808,8
1,rochdale road,1.3434569,103.8837465,159,2,2,190808,8
1,thrift drive,1.3440044,103.8834729,159,2,2,190808,8
1,saint george's lane (block 7),1.323844,103.859079,160,2,2,190808,8
1,saint george's road (block 2),1.323517,103.860735,160,2,2,190808,8
2,taman permata,1.350182,103.83242,161,2,2,190808,8
1,tampines avenue 4 (block 815),1.347339,103.9374352,162,2,2,190808,8
1,tampines street 81 (block 817),1.347639,103.936553,162,2,2,190808,8
1,tampines street 71 (block 725),1.357033,103.935196,163,2,2,190808,8
1,tampines street 83 (block 863),1.3554443,103.935913,163,2,2,190808,8
1,teck whye lane (block 20),1.378831,103.753089,164,2,2,190808,8
1,teck whye lane (block 106),1.377976,103.7531,164,2,2,190808,8
1,toh tuck road (goodluck garden),1.341006,103.769323,165,2,2,190808,8
1,toh tuck road (signature park),1.341997,103.768563,165,2,2,190808,8
1,towner road (block 104),1.3198165,103.8609337,166,2,2,190808,8
1,towner road (block 107),1.3196832,103.8599389,166,2,2,190808,8
1,yishun street 81 (block 821),1.4133982,103.8341312,167,1,2,190808,8
1,yishun street 81 (block 829),1.4145634,103.8331024,167,1,2,190808,8
3,chai chee avenue (block 29),1.324834,103.924372,1,1,146,190816,8
3,chai chee avenue (block 29a),1.324592,103.924035,1,1,146,190816,8
2,chai chee avenue (block 30),1.324727,103.924682,1,1,146,190816,8
2,chai chee avenue (block 32),1.323866,103.924796,1,1,146,190816,8
56,chai chee drive (block 55),1.3265769,103.919335,1,1,146,190816,8
18,chai chee drive (block 56),1.3263647,103.9199809,1,1,146,190816,8
4,chai chee drive (block 58),1.3258597,103.9199949,1,1,146,190816,8
2,chai chee lane,1.329307,103.917323,1,1,146,190816,8
1,chai chee road,1.3249197,103.9231347,1,1,146,190816,8
3,chai chee road (block 2),1.326906,103.922627,1,1,146,190816,8
3,chai chee road (block 19),1.327521,103.92225,1,1,146,190816,8
1,chai chee road (block 20),1.32635,103.922814,1,1,146,190816,8
4,chai chee road (block 21),1.325758,103.922426,1,1,146,190816,8
2,chai chee road (block 22),1.325333,103.921774,1,1,146,190816,8
1,chai chee road (block 24),1.32485,103.922454,1,1,146,190816,8
