n_of_cases,st_add,lat,long,cluster_n,rec_cases_in_cluster,total_cases,date,month_num
1,bukit batok east avenue 5 (block 238),1.349942,103.754516,31,13,80,200807,8
1,bukit batok east avenue 5 (block 239),1.350338,103.755113,31,13,80,200807,8
2,bukit batok east avenue 5 (block 241),1.350917,103.754458,31,13,80,200807,8
1,bukit batok east avenue 5 (block 242),1.3508045,103.7559576,31,13,80,200807,8
10,bukit batok east avenue 5 (block 243),1.349675,103.756327,31,13,80,200807,8
1,bukit batok east avenue 5 (block 245),1.34976,103.757255,31,13,80,200807,8
1,bukit batok east avenue 5 (block 246),1.349656,103.757486,31,13,80,200807,8
1,bukit batok east avenue 5 (block 247),1.3498863,103.7567807,31,13,80,200807,8
1,bukit batok east avenue 5 (block 249),1.350688,103.756404,31,13,80,200807,8
1,bukit batok east avenue 5 (block 250),1.3510145,103.7569391,31,13,80,200807,8
4,bukit batok east avenue 5 (regent heights),1.352331,103.756482,31,13,80,200807,8
1,bukit batok street 52 (block 501),1.351531,103.755,31,13,80,200807,8
9,bukit batok street 52 (block 503),1.351556,103.753628,31,13,80,200807,8
1,bukit batok street 52 (block 504),1.351992,103.7551,31,13,80,200807,8
7,bukit batok street 52 (block 505),1.351956,103.753659,31,13,80,200807,8
6,bukit batok street 52 (block 506),1.352287,103.754561,31,13,80,200807,8
12,bukit batok street 52 (block 507),1.352245,103.753813,31,13,80,200807,8
1,bukit batok street 52 (block 508),1.352595,103.754428,31,13,80,200807,8
2,bukit batok street 52 (block 509),1.352568,103.754143,31,13,80,200807,8
2,bukit batok street 52 (block 510),1.3527468,103.7547952,31,13,80,200807,8
8,bukit batok street 52 (block 511),1.353027,103.754016,31,13,80,200807,8
1,jalan bunga rampai (oasis garden),1.338795,103.882877,32,10,79,200807,8
2,jalan kemajuan,1.3332399,103.8815882,32,10,79,200807,8
1,jalan muhibbah,1.332813,103.880465,32,10,79,200807,8
1,jalan mulia,1.3329136,103.8801177,32,10,79,200807,8
5,jalan setia,1.3334032,103.8803527,32,10,79,200807,8
3,joo seng road (block 9),1.334867,103.879371,32,10,79,200807,8
3,joo seng road (block 10),1.334684,103.880188,32,10,79,200807,8
3,joo seng road (block 11),1.335086,103.880703,32,10,79,200807,8
3,joo seng road (block 12),1.3358429,103.8789539,32,10,79,200807,8
1,joo seng road (block 13),1.3355427,103.879518,32,10,79,200807,8
3,joo seng road (block 14),1.33583,103.879775,32,10,79,200807,8
5,joo seng road (block 15),1.335674,103.879989,32,10,79,200807,8
2,joo seng road (block 16),1.336497,103.880341,32,10,79,200807,8
1,joo seng road (block 17),1.336244,103.881127,32,10,79,200807,8
3,joo seng road (block 18),1.336834,103.881167,32,10,79,200807,8
1,joo seng road (block 19),1.334719,103.881003,32,10,79,200807,8
2,joo seng road (block 20),1.33441,103.881537,32,10,79,200807,8
5,joo seng road (block 21),1.334231,103.880907,32,10,79,200807,8
2,mount vernon road,1.3403767,103.8794896,32,10,79,200807,8
2,mount vernon road (bartley ridge),1.3409113,103.8811344,32,10,79,200807,8
1,upper aljunied lane (block 4),1.3335272,103.8791197,32,10,79,200807,8
3,upper aljunied lane (block 5),1.3341284,103.8795398,32,10,79,200807,8
1,upper aljunied lane (block 9),1.334712,103.879668,32,10,79,200807,8
25,vernon park,1.3391546,103.8774097,32,10,79,200807,8
1,birch road,1.311356,103.853654,33,4,76,200807,8
1,buffalo road (block 661),1.3069331,103.8503277,33,4,76,200807,8
1,buffalo road (block 662),1.306942,103.850214,33,4,76,200807,8
1,chander road,1.308731,103.851769,33,4,76,200807,8
3,chander road (block 668),1.307745,103.851086,33,4,76,200807,8
3,farrer park road (block 11),1.312358,103.851818,33,4,76,200807,8
2,farrer park road (block 12),1.312113,103.8515819,33,4,76,200807,8
4,farrer park road (block 13),1.3116951,103.851402,33,4,76,200807,8
7,farrer park road (block 15),1.3112428,103.8518382,33,4,76,200807,8
4,kinta road,1.3101379,103.8533441,33,4,76,200807,8
1,kinta road (kinta suites),1.309991,103.852988,33,4,76,200807,8
5,klang lane (block 671a),1.308777,103.8522,33,4,76,200807,8
9,klang lane (block 671b),1.309293,103.85259,33,4,76,200807,8
4,klang lane (block 672a),1.308542,103.852407,33,4,76,200807,8
5,klang lane (block 672b),1.309091,103.8527809,33,4,76,200807,8
1,race course lane,1.309735,103.85296,33,4,76,200807,8
2,race course lane (28 rc suites),1.309965,103.852971,33,4,76,200807,8
3,race course lane (city studios),1.310139,103.852779,33,4,76,200807,8
9,race course road,1.311672,103.853026,33,4,76,200807,8
9,roberts lane,1.3107794,103.8534397,33,4,76,200807,8
1,serangoon road,1.3161701,103.8588401,33,4,76,200807,8
1,woodlands drive 50 (block 886b),1.4382992,103.7951095,34,15,70,200807,8
1,woodlands drive 50 (block 886c),1.438613,103.794757,34,15,70,200807,8
2,woodlands drive 50 (block 889a),1.4374897,103.7923736,34,15,70,200807,8
1,woodlands drive 50 (block 889b),1.437701,103.793114,34,15,70,200807,8
3,woodlands drive 50 (block 889d),1.43778,103.792525,34,15,70,200807,8
2,woodlands drive 50 (block 891a),1.4377675,103.7911997,34,15,70,200807,8
6,woodlands drive 50 (block 891b),1.4378855,103.7905199,34,15,70,200807,8
2,woodlands drive 50 (block 892b),1.4375595,103.7896244,34,15,70,200807,8
11,woodlands drive 50 (block 893a),1.4368351,103.7904545,34,15,70,200807,8
2,woodlands drive 50 (block 893b),1.43692,103.790029,34,15,70,200807,8
10,woodlands drive 50 (block 893c),1.4363934,103.790453,34,15,70,200807,8
7,woodlands drive 50 (block 893d),1.436491,103.789876,34,15,70,200807,8
3,woodlands drive 50 (block 894a),1.4360495,103.7903124,34,15,70,200807,8
7,woodlands drive 50 (block 894b),1.435952,103.789492,34,15,70,200807,8
1,woodlands drive 50 (block 894c),1.435618,103.790338,34,15,70,200807,8
4,woodlands drive 50 (block 894d),1.435644,103.789337,34,15,70,200807,8
7,woodlands drive 50 (block 895a),1.436033,103.79124,34,15,70,200807,8
51,jalan sempadan (villa marina),1.310747,103.927427,35,18,69,200807,8
4,kee sun avenue,1.3107555,103.9287735,35,18,69,200807,8
11,siglap road,1.313587,103.923105,35,18,69,200807,8
1,tay lian teck road,1.312726,103.929615,35,18,69,200807,8
1,tay lian teck road (eastbay),1.312843,103.929309,35,18,69,200807,8
1,upper east coast road,1.314864,103.940245,35,18,69,200807,8
1,lorong 7 toa payoh (block 4),1.339026,103.855302,36,9,69,200807,8
2,lorong 7 toa payoh (block 5),1.338694,103.855585,36,9,69,200807,8
3,lorong 7 toa payoh (block 8),1.337857,103.856446,36,9,69,200807,8
5,lorong 7 toa payoh (block 9),1.3377553,103.8578615,36,9,69,200807,8
1,lorong 7 toa payoh (block 10),1.337197,103.857012,36,9,69,200807,8
5,lorong 7 toa payoh (block 12),1.336721,103.857473,36,9,69,200807,8
10,lorong 7 toa payoh (block 13),1.3363,103.859036,36,9,69,200807,8
1,lorong 7 toa payoh (block 14),1.336683,103.858378,36,9,69,200807,8
3,lorong 7 toa payoh (block 14a),1.336221,103.858479,36,9,69,200807,8
3,lorong 7 toa payoh (block 14b),1.335757,103.858361,36,9,69,200807,8
7,lorong 7 toa payoh (block 15),1.335966,103.858847,36,9,69,200807,8
1,lorong 7 toa payoh (block 19),1.335275,103.856508,36,9,69,200807,8
2,lorong 7 toa payoh (block 20),1.334919,103.857148,36,9,69,200807,8
10,lorong 8 toa payoh (block 11),1.337092,103.859005,36,9,69,200807,8
1,lorong 8 toa payoh (block 225),1.339482,103.855783,36,9,69,200807,8
2,lorong 8 toa payoh (block 227),1.3394865,103.857897,36,9,69,200807,8
1,lorong 8 toa payoh (block 229),1.3387255,103.8592007,36,9,69,200807,8
1,lorong 8 toa payoh (block 230),1.338314,103.85934,36,9,69,200807,8
1,lorong 8 toa payoh (block 231),1.337452,103.85947,36,9,69,200807,8
1,lorong 8 toa payoh (block 232),1.337563,103.858741,36,9,69,200807,8
1,lorong 8 toa payoh (block 233),1.338263,103.858437,36,9,69,200807,8
5,lorong 8 toa payoh (block 235),1.338902,103.856847,36,9,69,200807,8
2,toa payoh industrial park,1.336719,103.86055,36,9,69,200807,8
1,butterworth lane (butterworth view),1.312666,103.895252,37,9,65,200807,8
3,butterworth lane (dawn ville),1.312455,103.894584,37,9,65,200807,8
1,butterworth lane (worthington),1.312775,103.896078,37,9,65,200807,8
7,dunman lane,1.3088648,103.894811,37,9,65,200807,8
11,dunman road,1.3096192,103.8952609,37,9,65,200807,8
4,dunman road (paradise palms),1.309804,103.895047,37,9,65,200807,8
2,dunman road (questa @ dunman),1.310138,103.89647,37,9,65,200807,8
4,haig road,1.3095036,103.8977451,37,9,65,200807,8
2,haig road (block 2),1.3124461,103.897474,37,9,65,200807,8
6,haig road (block 3),1.31175,103.897224,37,9,65,200807,8
1,haig road (block 4),1.312086,103.89719,37,9,65,200807,8
1,haig road (block 23),1.313477,103.89552,37,9,65,200807,8
1,ipoh lane (38 i suites),1.311781,103.896311,37,9,65,200807,8
1,ipoh lane (emery point),1.311685,103.895742,37,9,65,200807,8
2,ipoh lane (imperial heights),1.311577,103.895109,37,9,65,200807,8
1,poole road,1.3071658,103.8929008,37,9,65,200807,8
2,rose lane,1.3102984,103.8934586,37,9,65,200807,8
2,swanage road,1.3084465,103.8939903,37,9,65,200807,8
11,tanjong katong road,1.3071727,103.8955493,37,9,65,200807,8
2,thiam siew avenue,1.3107897,103.8955797,37,9,65,200807,8
4,marine drive (block 60),1.303494,103.9083265,38,2,65,200807,8
5,marine drive (block 61),1.3030647,103.9087516,38,2,65,200807,8
6,marine drive (block 62),1.302679,103.90904,38,2,65,200807,8
8,marine drive (block 63),1.3023525,103.9093065,38,2,65,200807,8
7,marine drive (block 64),1.302105,103.909392,38,2,65,200807,8
2,marine drive (block 65),1.3034304,103.909725,38,2,65,200807,8
3,marine drive (block 66),1.303918,103.909769,38,2,65,200807,8
1,marine drive (block 67),1.3043461,103.9096256,38,2,65,200807,8
3,marine drive (block 71),1.304611,103.908712,38,2,65,200807,8
4,marine drive (block 72),1.30428,103.908298,38,2,65,200807,8
2,marine drive (block 73),1.3037451,103.9082558,38,2,65,200807,8
2,marine drive (block 74),1.303677,103.90725,38,2,65,200807,8
2,marine drive (block 75),1.3032884,103.9074465,38,2,65,200807,8
5,marine drive (block 76),1.302901,103.907702,38,2,65,200807,8
4,marine drive (block 77),1.3020154,103.9085823,38,2,65,200807,8
2,marine drive (block 78),1.301606,103.908363,38,2,65,200807,8
3,marine drive (block 79),1.301435,103.907819,38,2,65,200807,8
1,marine parade central (block 81),1.302615,103.907111,38,2,65,200807,8
1,marine parade central (block 82),1.302328,103.906912,38,2,65,200807,8
1,bedok reservoir road (block 108),1.3304501,103.9096783,39,13,64,200807,8
1,bedok reservoir road (block 112),1.3296809,103.910418,39,13,64,200807,8
2,bedok reservoir road (block 114),1.33058,103.909717,39,13,64,200807,8
2,bedok reservoir road (block 116),1.3311124,103.9086442,39,13,64,200807,8
1,bedok reservoir road (block 117),1.3314772,103.9088255,39,13,64,200807,8
1,bedok reservoir road (block 120),1.3309592,103.9098223,39,13,64,200807,8
1,bedok reservoir road (block 121),1.33125,103.909938,39,13,64,200807,8
1,bedok reservoir road (block 123),1.3323731,103.9102772,39,13,64,200807,8
1,bedok reservoir road (block 126),1.332849,103.910826,39,13,64,200807,8
1,bedok reservoir road (block 132),1.332923,103.9119068,39,13,64,200807,8
1,bedok reservoir road (block 633),1.330431,103.905144,39,13,64,200807,8
1,bedok reservoir road (block 634),1.3302195,103.9048506,39,13,64,200807,8
1,bedok reservoir road (block 635),1.33074,103.904784,39,13,64,200807,8
1,bedok reservoir road (block 638),1.331431,103.904227,39,13,64,200807,8
4,bedok reservoir road (block 640),1.332034,103.904959,39,13,64,200807,8
1,bedok reservoir road (block 641),1.3318287,103.9052503,39,13,64,200807,8
2,bedok reservoir road (block 642),1.331306,103.905512,39,13,64,200807,8
1,bedok reservoir road (block 643),1.330875,103.905716,39,13,64,200807,8
2,foo kim lin road (tropika east),1.328887,103.906989,39,13,64,200807,8
2,jalan damai (block 671),1.332457,103.908765,39,13,64,200807,8
9,jalan punai,1.3296033,103.9086125,39,13,64,200807,8
6,jalan singa,1.3306761,103.9072695,39,13,64,200807,8
3,jalan tenaga (block 645),1.331614,103.906714,39,13,64,200807,8
5,jalan tenaga (block 647),1.332131,103.905875,39,13,64,200807,8
1,jalan tenaga (block 648),1.332585,103.905539,39,13,64,200807,8
3,jalan tenaga (block 650),1.331921,103.907577,39,13,64,200807,8
4,jalan tenaga (block 651),1.332227,103.90737,39,13,64,200807,8
2,jalan tenaga (block 652),1.332659,103.907917,39,13,64,200807,8
2,jalan tenaga (block 654),1.3329979,103.9068999,39,13,64,200807,8
1,jalan tenaga (block 659),1.334275,103.906161,39,13,64,200807,8
6,bristol road,1.3133757,103.8493323,40,7,64,200807,8
8,cambridge road,1.314659,103.84832,40,7,64,200807,8
1,cambridge road (cambridge village),1.313441,103.847295,40,7,64,200807,8
1,cambridge road (d'cambridge),1.3146433,103.8484368,40,7,64,200807,8
29,carlisle road,1.3142244,103.848304,40,7,64,200807,8
1,carlisle road (carlyx green),1.313186,103.847819,40,7,64,200807,8
1,carlisle road (mera springs),1.314846,103.846835,40,7,64,200807,8
4,hertford road,1.313237,103.848479,40,7,64,200807,8
2,hertford road (hertford mansion),1.312822,103.848398,40,7,64,200807,8
1,hertford road (the urbanite),1.313485,103.848452,40,7,64,200807,8
3,hertford road (vanadium),1.312751,103.847774,40,7,64,200807,8
1,keng lee road,1.313682,103.84336,40,7,64,200807,8
3,keng lee road (the merlot),1.314213,103.846426,40,7,64,200807,8
2,norfolk road (king's court),1.314484,103.846013,40,7,64,200807,8
1,truro road,1.3140228,103.8496518,40,7,64,200807,8
3,lorong 4 toa payoh (block 60),1.33647,103.850664,41,9,63,200807,8
1,lorong 4 toa payoh (block 62),1.336242,103.851399,41,9,63,200807,8
1,lorong 4 toa payoh (block 62b),1.3358844,103.851293,41,9,63,200807,8
1,lorong 4 toa payoh (block 66),1.3350495,103.8517145,41,9,63,200807,8
1,lorong 4 toa payoh (block 73),1.333581,103.851078,41,9,63,200807,8
1,lorong 5 toa payoh (block 31),1.333299,103.854769,41,9,63,200807,8
3,lorong 5 toa payoh (block 34),1.3348311,103.8542797,41,9,63,200807,8
1,lorong 5 toa payoh (block 36),1.334909,103.85513,41,9,63,200807,8
1,lorong 5 toa payoh (block 37),1.334622,103.855797,41,9,63,200807,8
1,lorong 5 toa payoh (block 43),1.3358168,103.8543322,41,9,63,200807,8
6,lorong 5 toa payoh (block 44),1.336438,103.8539459,41,9,63,200807,8
4,lorong 5 toa payoh (block 45),1.336009,103.853705,41,9,63,200807,8
5,lorong 5 toa payoh (block 46),1.336425,103.85348,41,9,63,200807,8
4,lorong 5 toa payoh (block 48),1.337177,103.853636,41,9,63,200807,8
2,lorong 5 toa payoh (block 49),1.337749,103.853062,41,9,63,200807,8
3,lorong 5 toa payoh (block 50),1.337104,103.852796,41,9,63,200807,8
1,lorong 5 toa payoh (block 53),1.337782,103.850717,41,9,63,200807,8
1,lorong 5 toa payoh (block 55),1.33739,103.851258,41,9,63,200807,8
7,lorong 5 toa payoh (block 57),1.337046,103.851358,41,9,63,200807,8
1,lorong 5 toa payoh (block 59),1.336749,103.851742,41,9,63,200807,8
2,lorong 5 toa payoh (block 63),1.335992,103.852153,41,9,63,200807,8
3,lorong 5 toa payoh (block 64),1.336035,103.852547,41,9,63,200807,8
3,lorong 6 toa payoh (block 47),1.336919,103.853967,41,9,63,200807,8
4,lorong 6 toa payoh (block 51),1.337804,103.852442,41,9,63,200807,8
2,lorong 6 toa payoh (block 52),1.3381151,103.8525001,41,9,63,200807,8
1,toa payoh east (block 262),1.333337,103.855619,41,9,63,200807,8
6,carpmael road,1.3107528,103.8999069,42,14,62,200807,8
16,ceylon road,1.3088856,103.9004516,42,14,62,200807,8
1,ean kian place,1.304818,103.902026,42,14,62,200807,8
1,east coast road,1.3089152,103.9119581,42,14,62,200807,8
5,fowlie road,1.306687,103.902804,42,14,62,200807,8
1,haig road,1.3095036,103.8977451,42,14,62,200807,8
1,jalan beringin,1.3051117,103.8987869,42,14,62,200807,8
1,jalan gajus,1.304317,103.899976,42,14,62,200807,8
2,joo chiat road,1.309934,103.9020481,42,14,62,200807,8
8,marshall road,1.3071204,103.9009519,42,14,62,200807,8
2,mugliston road,1.3045976,103.9009223,42,14,62,200807,8
12,onan road,1.3111315,103.9003912,42,14,62,200807,8
1,onan road (malvern springs),1.305996,103.903835,42,14,62,200807,8
5,seraya road,1.27755,103.730772,42,14,62,200807,8
1,chuan close,1.349532,103.861224,43,3,61,200807,8
5,lorong chuan (chuan park),1.352407,103.864376,43,3,61,200807,8
27,serangoon avenue 3 (chiltern park condominium),1.350726,103.864788,43,3,61,200807,8
4,serangoon avenue 3 (the scala),1.350811,103.865325,43,3,61,200807,8
24,serangoon avenue 3 (the springbloom),1.351189,103.863726,43,3,61,200807,8
1,jalan chermat,1.3505304,103.8770482,44,12,61,200807,8
1,lew lian vale (jade residences),1.349176,103.877988,44,12,61,200807,8
3,lorong lew lian (block 1),1.350909,103.875414,44,12,61,200807,8
3,lorong lew lian (block 2),1.3507319,103.8758729,44,12,61,200807,8
4,lorong lew lian (block 3),1.3505557,103.8760861,44,12,61,200807,8
2,lorong lew lian (block 4),1.350291,103.876432,44,12,61,200807,8
1,lorong lew lian (block 6),1.349461,103.877283,44,12,61,200807,8
1,lorong lew lian (block 7),1.349081,103.876999,44,12,61,200807,8
2,lorong lew lian (cherry gardens),1.349778,103.878636,44,12,61,200807,8
4,lorong lew lian (cherry hill condominium),1.350404,103.87773,44,12,61,200807,8
5,lorong ong lye (rosalia park),1.349385,103.879195,44,12,61,200807,8
1,serangoon avenue 1 (block 425),1.3482045,103.8765353,44,12,61,200807,8
6,serangoon central (block 409),1.347921,103.8743269,44,12,61,200807,8
2,serangoon central (block 411),1.348528,103.873759,44,12,61,200807,8
2,serangoon central (block 415),1.34968,103.874517,44,12,61,200807,8
2,serangoon central (block 416),1.350193,103.87478,44,12,61,200807,8
1,serangoon central (block 417),1.349826,103.875076,44,12,61,200807,8
2,serangoon central (block 418),1.349662,103.8752,44,12,61,200807,8
1,serangoon central (block 419),1.349254,103.8758048,44,12,61,200807,8
3,serangoon central (block 420),1.349203,103.875079,44,12,61,200807,8
1,serangoon central (block 421),1.348844,103.875143,44,12,61,200807,8
1,serangoon central (block 422),1.348855,103.8759606,44,12,61,200807,8
7,serangoon central (block 423),1.3485302,103.8754995,44,12,61,200807,8
3,serangoon central (block 424),1.3481168,103.8754789,44,12,61,200807,8
1,serangoon central (block 427),1.3478304,103.8751534,44,12,61,200807,8
1,upper paya lebar road,1.3433729,103.8827464,44,12,61,200807,8
1,bishan street 11 (block 145),1.3448745,103.8543482,45,25,60,200807,8
1,bishan street 11 (block 149),1.344171,103.855815,45,25,60,200807,8
1,bishan street 11 (block 501),1.348421,103.849095,45,25,60,200807,8
1,bishan street 11 (block 506),1.349206,103.849304,45,25,60,200807,8
1,bishan street 11 (bishan loft),1.347266,103.852445,45,25,60,200807,8
2,bishan street 12 (block 109),1.3467136,103.8480278,45,25,60,200807,8
1,bishan street 12 (block 110),1.347519,103.847667,45,25,60,200807,8
2,bishan street 12 (block 112),1.346821,103.8488498,45,25,60,200807,8
3,bishan street 12 (block 114),1.3475641,103.8487965,45,25,60,200807,8
2,bishan street 12 (block 117),1.347012,103.849929,45,25,60,200807,8
3,bishan street 12 (block 122),1.3468039,103.850573,45,25,60,200807,8
3,bishan street 12 (block 123),1.346586,103.850169,45,25,60,200807,8
4,bishan street 12 (block 125),1.347187,103.851567,45,25,60,200807,8
4,bishan street 12 (block 126),1.3461922,103.8520844,45,25,60,200807,8
2,bishan street 12 (block 130),1.345978,103.850847,45,25,60,200807,8
3,bishan street 12 (block 132),1.345572,103.851543,45,25,60,200807,8
2,bishan street 12 (block 133),1.345506,103.851754,45,25,60,200807,8
6,bishan street 12 (block 134),1.345474,103.852087,45,25,60,200807,8
1,bishan street 12 (block 135),1.344648,103.851236,45,25,60,200807,8
1,bishan street 12 (block 137),1.3444799,103.851784,45,25,60,200807,8
5,bishan street 12 (block 138),1.344342,103.8524429,45,25,60,200807,8
1,bishan street 12 (block 140),1.344884,103.852862,45,25,60,200807,8
1,bishan street 13 (block 154),1.346652,103.85493,45,25,60,200807,8
1,bishan street 13 (block 156),1.345405,103.8566235,45,25,60,200807,8
2,bishan street 13 (block 166),1.348872,103.855271,45,25,60,200807,8
1,bishan street 13 (block 171),1.3468013,103.8536456,45,25,60,200807,8
1,bishan street 13 (block 176),1.348248,103.853732,45,25,60,200807,8
1,bishan street 13 (block 177),1.34786,103.853326,45,25,60,200807,8
1,bishan street 13 (block 181),1.348533,103.853073,45,25,60,200807,8
1,bishan street 13 (block 194),1.348316,103.851264,45,25,60,200807,8
1,bishan street 13 (block 195),1.348339,103.850776,45,25,60,200807,8
2,marine crescent (block 27),1.3040845,103.9131796,46,12,60,200807,8
1,marine crescent (block 28),1.303454,103.913406,46,12,60,200807,8
1,marine crescent (block 29),1.302885,103.913208,46,12,60,200807,8
7,marine crescent (block 30),1.304265,103.911176,46,12,60,200807,8
4,marine crescent (block 32),1.303174,103.911764,46,12,60,200807,8
4,marine crescent (block 33),1.302704,103.91212,46,12,60,200807,8
1,marine crescent (block 35),1.303184,103.91279,46,12,60,200807,8
1,marine crescent (block 44),1.304735,103.91308,46,12,60,200807,8
3,marine crescent (block 45),1.304644,103.912262,46,12,60,200807,8
1,marine crescent (block 46),1.3050667,103.9126786,46,12,60,200807,8
2,marine crescent (block 47),1.305603,103.9120896,46,12,60,200807,8
1,marine terrace (block 3),1.3042,103.917771,46,12,60,200807,8
1,marine terrace (block 6),1.303884,103.916434,46,12,60,200807,8
1,marine terrace (block 12),1.304657,103.915725,46,12,60,200807,8
3,marine terrace (block 15),1.304926,103.9138399,46,12,60,200807,8
2,marine terrace (block 16),1.304362,103.914086,46,12,60,200807,8
1,marine terrace (block 17),1.3038676,103.9140123,46,12,60,200807,8
1,marine terrace (block 18),1.3031916,103.9142956,46,12,60,200807,8
2,marine terrace (block 20),1.30367,103.914933,46,12,60,200807,8
2,marine terrace (block 51),1.306398,103.916262,46,12,60,200807,8
3,marine terrace (block 52),1.3058947,103.9163319,46,12,60,200807,8
6,marine terrace (block 54),1.305356,103.914986,46,12,60,200807,8
2,marine terrace (block 55),1.3054965,103.9139404,46,12,60,200807,8
5,marine terrace (block 58),1.305953,103.913689,46,12,60,200807,8
3,marine terrace (block 59),1.3058712,103.9145656,46,12,60,200807,8
7,carpmael road,1.3107528,103.8999069,47,4,59,200807,8
1,changi road,1.3183019,103.9085734,47,4,59,200807,8
2,everitt road,1.312548,103.9028469,47,4,59,200807,8
2,everitt road north,1.3151957,103.9016807,47,4,59,200807,8
5,joo chiat lane,1.31265,103.903609,47,4,59,200807,8
4,joo chiat place,1.3143852,103.9068191,47,4,59,200807,8
6,joo chiat road,1.309934,103.9020481,47,4,59,200807,8
16,joo chiat terrace,1.3148136,103.9029027,47,4,59,200807,8
1,joo chiat road (block 3),1.315883,103.898905,47,4,59,200807,8
2,langsat road,1.3154167,103.9029252,47,4,59,200807,8
5,lorong 101 changi,1.315323,103.899818,47,4,59,200807,8
2,lorong 102 changi,1.315984,103.90087,47,4,59,200807,8
2,onan road,1.3111315,103.9003912,47,4,59,200807,8
2,tembeling lane,1.313954,103.900823,47,4,59,200807,8
2,tembeling road,1.3105306,103.902828,47,4,59,200807,8
2,jalan jarak,1.3825537,103.8724437,48,11,59,200807,8
1,jalan jitong,1.3830939,103.8696417,48,11,59,200807,8
4,jalan lebat daun,1.384425,103.868697,48,11,59,200807,8
2,jalan peradun,1.3831654,103.8690778,48,11,59,200807,8
4,neram road,1.38423,103.867814,48,11,59,200807,8
2,nim crescent,1.382581,103.866875,48,11,59,200807,8
3,nim drive,1.3839,103.866392,48,11,59,200807,8
15,nim green,1.383036,103.866081,48,11,59,200807,8
3,nim road,1.382431,103.8633118,48,11,59,200807,8
3,saraca road,1.385285,103.863837,48,11,59,200807,8
1,seletar close,1.382582,103.868615,48,11,59,200807,8
7,seletar terrace,1.381674,103.869085,48,11,59,200807,8
11,stratton drive,1.381913,103.866298,48,11,59,200807,8
1,stratton place,1.3801641,103.8669051,48,11,59,200807,8
2,lorong 1 toa payoh (block 148),1.3346909,103.8435347,49,8,59,200807,8
1,lorong 1 toa payoh (block 149),1.3338781,103.8439398,49,8,59,200807,8
2,lorong 1 toa payoh (block 155),1.33272,103.845623,49,8,59,200807,8
5,lorong 1 toa payoh (block 156),1.33261,103.845121,49,8,59,200807,8
2,lorong 1 toa payoh (block 157),1.332274,103.8451879,49,8,59,200807,8
3,lorong 1 toa payoh (oleander towers),1.3331656,103.8440019,49,8,59,200807,8
1,lorong 1a toa payoh (block 138a),1.336597,103.845298,49,8,59,200807,8
1,lorong 1a toa payoh (block 138b),1.3363719,103.845598,49,8,59,200807,8
3,lorong 1a toa payoh (block 138c),1.336253,103.844778,49,8,59,200807,8
2,lorong 1a toa payoh (block 139a),1.336278,103.843943,49,8,59,200807,8
1,lorong 1a toa payoh (block 139b),1.336727,103.844026,49,8,59,200807,8
1,lorong 2 toa payoh (block 84b),1.335832,103.846725,49,8,59,200807,8
4,lorong 2 toa payoh (block 141),1.335751,103.845839,49,8,59,200807,8
1,lorong 2 toa payoh (block 143),1.335769,103.843759,49,8,59,200807,8
2,lorong 2 toa payoh (block 144),1.3356111,103.8442862,49,8,59,200807,8
2,lorong 2 toa payoh (block 146),1.3345959,103.846427,49,8,59,200807,8
2,lorong 2 toa payoh (block 147),1.3344129,103.8450648,49,8,59,200807,8
1,lorong 2 toa payoh (block 152),1.334101,103.845876,49,8,59,200807,8
1,lorong 2 toa payoh (block 153),1.33368,103.8456,49,8,59,200807,8
1,lorong 2 toa payoh (block 154),1.333424,103.846058,49,8,59,200807,8
1,lorong 4 toa payoh (block 80),1.335313,103.848535,49,8,59,200807,8
1,lorong 4 toa payoh (block 80a),1.335346,103.849147,49,8,59,200807,8
1,lorong 4 toa payoh (block 80b),1.3353134,103.8498625,49,8,59,200807,8
3,lorong 4 toa payoh (block 81b),1.3358001,103.8496954,49,8,59,200807,8
3,lorong 4 toa payoh (block 82a),1.335969,103.848814,49,8,59,200807,8
3,lorong 4 toa payoh (block 82b),1.335593,103.848742,49,8,59,200807,8
1,lorong 4 toa payoh (block 85a),1.3363302,103.8492944,49,8,59,200807,8
1,lorong 4 toa payoh (block 85c),1.336376,103.847407,49,8,59,200807,8
1,toa payoh central (block 79a),1.334381,103.84765,49,8,59,200807,8
2,toa payoh central (block 79d),1.334377,103.84956,49,8,59,200807,8
2,toa payoh central (block 79e),1.334357,103.850054,49,8,59,200807,8
1,toa payoh central (block 177),1.333917,103.848717,49,8,59,200807,8
1,toa payoh central (block 178),1.333611,103.849193,49,8,59,200807,8
2,woodlands street 81 (block 801),1.441786,103.786135,50,22,55,200807,8
11,woodlands street 81 (block 802),1.441095,103.785831,50,22,55,200807,8
7,woodlands street 81 (block 803),1.440359,103.787027,50,22,55,200807,8
2,woodlands street 81 (block 804),1.4401679,103.78789,50,22,55,200807,8
3,woodlands street 81 (block 805),1.440691,103.787245,50,22,55,200807,8
1,woodlands street 81 (block 806),1.4413,103.786647,50,22,55,200807,8
5,woodlands street 81 (block 807),1.442133,103.787373,50,22,55,200807,8
7,woodlands street 81 (block 808),1.442466,103.786971,50,22,55,200807,8
1,woodlands street 81 (block 809),1.443138,103.788167,50,22,55,200807,8
1,woodlands street 81 (block 810),1.4427258,103.7881452,50,22,55,200807,8
1,woodlands street 81 (block 824),1.4391578,103.7888785,50,22,55,200807,8
